17,967
16,1219
14,1160
15,1120
14,1078
18,1096
16,1079
17,1215
13,1095
8,850
14,1193
17,1151
18,1047
17,1133
17,1189
19,1099
17,1022
17,1064
18,1012
12,983
15,1117
14,1035
18,1155
14,1238
15,1010
18,1138
14,1121
13,1069
18,1075
16,1119
16,1177
11,1119
16,1008
16,1117
15,1091
17,990
17,1134
18,1008
15,1172
13,1077
17,1126
18,1027
18,927
18,896
16,978
17,1199
17,1141
14,1011
13,1056
18,1084
13,1195
14,917
15,1025
13,1146
19,972
16,934
18,1117
16,1074
12,1129
18,1028
14,1104
18,1307
17,1113
15,949
18,1142
17,1080
18,1072
18,1051
14,975
17,1058
15,1167
15,1025
18,1034
16,1127
11,1076
17,979
17,1049
17,1043
18,1086
17,1013
18,1101
15,1089
18,955
17,1311
19,1086
16,1061
17,1004
16,1052
18,1016
17,1058
4,1133
12,1151
18,1103
17,989
17,1045
16,1074
16,872
15,1225
15,1112
16,1014
13,1116
18,772
13,958
18,972
14,1042
18,1019
17,1005
16,910
15,1131
18,1051
17,964
17,1061
15,1018
9,1058
15,1066
14,1165
18,1036
13,1051
16,992
16,1044
17,1061
9,1047
15,1051
17,999
17,1124
17,1063
17,835
13,1059
18,1156
6,1103
10,983
16,1134
17,1048
15,1018
15,1024
17,1077
15,1176
18,1166
17,1044
11,1027
17,1231
13,1156
17,1140
18,1046
18,1121
17,997
17,1012
17,999
14,1094
15,1158
18,1150
15,1090
16,1069
15,1075
16,879
15,829
17,1184
17,1031
14,920
17,1072
15,1112
17,1167
16,1023
11,1050
18,1326
15,1266
16,1201
14,1215
18,1216
13,1118
14,1101
15,1122
17,1114
14,1032
18,1088
13,1235
17,987
14,1296
18,1064
16,1186
16,1150
18,838
17,1039
17,1440
18,1113
15,1086
9,1053
16,926
14,1116
15,1111
15,965
16,976
18,1040
18,1095
16,1075
18,901
16,1090
16,1126
18,1035
5,1063
15,889
17,919
17,909
16,1181
18,1004
13,1010
18,1086
17,1044
14,1011
16,965
17,1121
15,984
18,1041
18,1082
18,873
15,1031
17,1086
15,1067
16,1037
15,1090
15,1146
14,1178
16,1019
18,1063
18,1065
15,1106
17,1042
12,963
15,1017
16,1086
15,1185
18,1185
15,1149
14,1108
14,1117
17,886
18,945
18,1080
14,1138
16,1111
16,1062
18,1077
17,1035
16,989
18,987
14,1224
18,1076
16,989
16,1046
16,999
14,994
18,1123
17,965
14,1077
14,1214
18,934
17,865
15,983
16,1088
17,1079
12,924
15,1045
16,1134
16,1143
18,1076
16,1066
15,1032
17,1046
17,1190
16,1043
14,951
16,1008
18,1280
17,1139
13,1027
18,1058
17,1138
17,1026
14,919
11,1103
18,1052
18,1050
11,1080
13,1078
16,1189
17,1197
14,950
16,1112
16,1015
19,1118
17,913
18,1037
17,903
11,950
16,1076
18,990
18,1063
17,1061
16,1069
15,1146
19,1015
16,845
17,970
15,1130
13,1103
17,1093
16,1129
16,1030
12,1087
12,1088
16,1047
17,1023
12,1172
16,1058
17,982
16,885
15,1003
14,1117
17,1092
19,1049
17,868
10,1066
15,997
14,1126
17,1145
14,1031
14,1095
17,972
17,985
18,1174
15,1111
13,998
15,944
15,1092
17,1114
15,969
12,1014
17,998
17,1089
15,1024
18,1075
14,1014
13,1132
16,1017
18,1043
12,1073
17,1108
10,1070
16,1081
13,1165
17,1077
14,1083
18,876
13,1063
15,1178
16,1123
15,1126
17,1163
12,1137
17,1097
17,1097
16,1084
11,1146
16,929
9,1146
17,1179
16,1024
16,1094
14,919
16,1041
18,1117
15,1074
16,1159
17,1041
15,968
16,960
17,1004
16,998
16,974
18,1077
16,1137
17,1056
17,972
16,1029
17,1082
12,1093
18,996
15,1049
15,1194
17,1147
15,1020
18,993
18,1127
15,1039
18,1104
18,1287
17,1100
17,1003
15,1118
17,915
15,1113
16,1150
13,1014
17,1198
13,1048
17,1003
13,1074
18,1164
15,1085
18,1024
17,991
16,1062
12,1041
14,1174
17,1206
18,1020
17,1036
17,1046
17,877
16,963
16,1105
18,1245
17,1295
17,1041
14,1043
19,1155
14,1199
19,1106
16,1116
9,1123
17,1054
17,1038
18,1198
16,1091
16,1171
16,1096
14,1079
18,1184
18,1133
13,1054
18,1166
16,1145
17,966
16,963
13,986
16,1102
15,1138
18,1188
12,1004
18,1172
15,1021
17,1139
18,1035
16,769
14,1089
17,1055
17,991
8,1240
16,1078
17,1217
9,1033
12,1083
15,1053
18,1020
16,1164
13,1037
16,1031
15,965
6,1130
18,1011
18,1115
15,1095
16,1111
16,1136
17,1174
18,992
18,1156
16,1121
13,1035
17,1103
18,1036
13,1052
17,1020
17,1098
17,1161
18,1205
9,1186
15,1033
15,1321
18,1337
18,1175
17,1252
13,1255
18,1215
17,1295
15,1132
15,992
15,1132
16,951
18,998
16,1204
15,1075
14,1055
14,1093
12,897
15,1072
18,1383
13,1047
18,1036
16,968
18,1006
15,1137
17,1032
14,1083
17,1108
18,1093
12,935
17,1088
17,1048
16,1100
14,1047
16,846
13,1084
18,991
18,1109
16,1265
14,964
16,1165
15,1121
17,1077
14,1235
17,1241
17,1121
16,992
16,1007
16,1063
16,1045
16,1272
16,1136
18,1072
13,1092
14,984
16,1112
11,1248
16,980
18,1019
18,1184
17,1094
18,1109
18,1304
17,1016
16,1092
15,1043
13,1109
16,902
17,1218
17,1363
18,1224
17,1096
16,971
17,1147
16,1470
14,1030
14,1058
13,1084
18,993
17,1074
16,1199
17,1237
18,938
16,1111
16,1182
16,1085
16,1126
15,1238
14,1093
17,997
17,1010
17,995
17,1057
14,1221
17,967
16,1032
17,1212
10,1050
17,1219
11,1134
16,1045
12,1019
18,1066
16,1099
15,1239
15,1041
17,1099
15,990
17,1131
15,937
16,1374
15,1078
17,1193
18,1087
19,1186
17,1011
19,1255
14,1100
18,1143
11,1324
18,1021
17,1410
17,1237
17,1231
15,1001
18,1040
17,1454
14,987
18,1103
14,1065
15,1105
17,1057
16,1147
17,1056
17,1170
16,1073
15,1044
16,1022
19,1323
14,1044
13,1045
14,802
16,1047
18,1110
16,1154
14,1002
16,936
15,1198
17,1107
18,1082
19,1138
16,930
15,1011
14,1041
10,1072
14,995
16,1029
13,1036
17,1020
16,1005
15,1074
15,1025
16,1065
17,981
17,1105
13,1111
18,1099
17,1104
19,1050
17,1328
18,938
11,1059
16,1130
18,1064
17,1116
13,972
12,1090
16,1056
18,1076
16,1111
15,1067
17,986
18,927
18,1075
15,1111
17,1158
16,1113
17,1098
19,1096
18,1062
13,1024
16,948
16,1034
16,1138
17,1135
18,1084
15,1123
18,1224
17,1106
17,981
15,1124
16,1124
16,1120
15,1093
18,1061
17,958
16,1047
16,1057
17,1081
15,1054
17,977
12,1009
13,1111
16,1065
15,931
17,1010
14,1078
18,1063
18,979
16,1051
16,1036
14,1043
17,1037
14,1042
16,1157
17,1066
16,1101
17,1074
17,1023
16,1070
11,1066
13,1207
17,1259
15,1070
16,1190
16,1087
15,1119
13,1013
15,1030
16,1125
15,1147
16,1172
18,1159
18,1032
15,1052
18,1218
16,1060
15,1107
14,1161
15,1096
15,1231
11,1024
16,1094
15,1124
18,1190
17,1070
16,1040
15,1138
16,1013
