15.0,14954
17.0,13070
18.0,12560
17.0,16912
17.0,13841
17.0,15009
17.0,11546
17.0,12486
17.0,14461
17.0,14838
18.0,19655
15.0,8973
17.0,15134
17.0,14227
17.0,15545
17.0,14013
17.0,19603
16.0,10973
18.0,17355
17.0,18083
17.0,14154
17.0,18920
18.0,12166
16.0,12853
17.0,16847
17.0,13405
15.0,12617
18.0,16140
18.0,62951
17.0,22228
17.0,12965
18.0,54518
18.0,12396
17.0,11035
17.0,38084
17.0,18102
17.0,14890
16.0,11980
16.0,8280
17.0,11901
19.0,14925
17.0,13341
18.0,9800
17.0,13673
18.0,15535
17.0,12757
17.0,11586
16.0,13000
15.0,13494
17.0,12330
16.0,11304
17.0,13115
17.0,13434
18.0,14892
16.0,10620
16.0,15903
17.0,15673
17.0,15280
18.0,15483
18.0,15074
18.0,14220
16.0,18689
17.0,15645
16.0,12992
18.0,15689
16.0,11652
16.0,14258
17.0,14207
17.0,15814
17.0,16285
18.0,14661
18.0,17635
18.0,13732
16.0,12010
17.0,15229
16.0,15440
16.0,11333
18.0,15392
17.0,14131
17.0,12556
17.0,15149
16.0,11924
17.0,12462
18.0,12917
18.0,15143
18.0,17455
17.0,10584
17.0,18492
18.0,13372
17.0,12157
15.0,14849
17.0,20092
17.0,12561
18.0,12973
17.0,15015
16.0,12392
17.0,13125
16.0,7695
17.0,13604
16.0,13060
16.0,10860
15.0,14338
17.0,10213
17.0,14828
17.0,12387
14.0,6575
18.0,16732
17.0,13585
18.0,12458
19.0,15624
15.0,15052
18.0,14163
18.0,13097
17.0,15755
15.0,13972
18.0,13365
17.0,18188
17.0,14190
16.0,13816
17.0,18479
18.0,14419
19.0,15585
17.0,15643
15.0,13586
14.0,10259
12.0,6358
18.0,12982
18.0,17560
17.0,12408
17.0,14816
17.0,12577
19.0,42722
17.0,10992
15.0,14579
17.0,14131
15.0,10508
15.0,11446
18.0,13279
18.0,12475
18.0,15292
17.0,15260
18.0,21530
18.0,15273
17.0,16218
17.0,13771
18.0,13750
17.0,14109
17.0,13777
18.0,12649
16.0,10767
15.0,14152
17.0,13820
16.0,11988
16.0,9184
16.0,11381
17.0,12700
16.0,13020
17.0,12178
17.0,20751
14.0,10420
18.0,16678
15.0,11175
18.0,12927
16.0,12171
15.0,7576
18.0,16955
18.0,15423
17.0,13218
18.0,16117
18.0,16069
18.0,13508
18.0,14208
19.0,14871
18.0,15412
16.0,12033
16.0,9767
17.0,17124
17.0,21424
17.0,11988
18.0,65040
17.0,12578
16.0,58440
18.0,22921
12.0,18348
18.0,13062
18.0,12426
17.0,11945
17.0,11403
18.0,13460
13.0,8693
15.0,11998
17.0,12689
18.0,12608
18.0,12289
17.0,14254
18.0,12636
14.0,7921
18.0,52780
16.0,17219
16.0,25616
17.0,27087
17.0,11194
18.0,26492
18.0,14694
17.0,8967
18.0,16024
14.0,11376
17.0,11860
17.0,13340
16.0,15221
17.0,42822
16.0,18857
17.0,24949
16.0,13453
18.0,14518
18.0,12366
17.0,15387
17.0,12011
18.0,14009
17.0,11953
16.0,11858
18.0,14760
18.0,13712
19.0,13051
18.0,15305
19.0,15413
17.0,13528
18.0,13576
18.0,16302
16.0,14771
17.0,13209
16.0,12859
18.0,15323
16.0,12464
18.0,13214
16.0,26581
17.0,13751
17.0,10731
17.0,12563
14.0,7972
17.0,13826
18.0,14503
16.0,14406
17.0,14792
17.0,21851
17.0,14566
18.0,46812
18.0,13411
16.0,13527
18.0,15098
18.0,13673
17.0,13087
17.0,15902
12.0,11371
18.0,16377
18.0,15134
17.0,14442
18.0,12520
16.0,13285
18.0,16620
17.0,13746
18.0,13327
17.0,15160
18.0,16457
17.0,12336
16.0,12581
15.0,14347
17.0,13142
12.0,9705
17.0,13260
16.0,39919
18.0,17617
13.0,5528
18.0,14560
16.0,10653
17.0,14151
17.0,12823
18.0,12606
17.0,14813
18.0,14629
18.0,13277
18.0,21086
13.0,11879
18.0,12985
16.0,11794
18.0,17304
18.0,14637
18.0,12288
18.0,13431
18.0,17538
17.0,19421
18.0,14130
19.0,13608
17.0,14781
15.0,13730
17.0,15371
18.0,13255
17.0,13306
18.0,17832
17.0,17989
18.0,19909
17.0,15715
17.0,14936
18.0,15441
17.0,12668
18.0,13021
18.0,21514
17.0,15993
17.0,14504
18.0,14085
16.0,15556
18.0,14953
18.0,16394
18.0,13910
14.0,8732
16.0,10276
15.0,11229
18.0,12800
18.0,17372
17.0,14505
18.0,18073
19.0,15326
16.0,12775
16.0,10340
16.0,14881
18.0,14600
17.0,14535
18.0,19160
18.0,14805
17.0,12653
18.0,18664
18.0,14461
18.0,12035
19.0,13242
17.0,14354
18.0,13002
16.0,12604
17.0,10176
18.0,14982
18.0,16094
18.0,14949
16.0,10812
15.0,12325
17.0,13920
15.0,13827
18.0,13191
18.0,13662
17.0,11980
17.0,13388
16.0,13063
18.0,14749
15.0,8122
18.0,11812
16.0,13363
18.0,14044
17.0,12443
15.0,7247
17.0,14473
17.0,14928
18.0,13395
16.0,11070
18.0,13892
16.0,14307
16.0,11452
18.0,14170
17.0,12341
17.0,13683
16.0,12274
18.0,15607
18.0,15772
17.0,9019
17.0,12611
18.0,15146
17.0,14055
17.0,13412
13.0,13715
18.0,15018
15.0,11237
17.0,14295
17.0,10114
18.0,12610
14.0,11719
17.0,13845
17.0,14568
17.0,14350
17.0,11383
18.0,12922
17.0,14587
14.0,8595
19.0,15752
17.0,14904
18.0,16442
17.0,26377
15.0,14403
18.0,15162
17.0,14190
17.0,13227
14.0,10308
18.0,15884
18.0,14499
18.0,14366
19.0,13320
17.0,13311
16.0,13449
17.0,10424
18.0,17531
18.0,14381
16.0,12461
17.0,11977
18.0,19434
17.0,13790
17.0,13950
17.0,10997
18.0,16842
17.0,14113
18.0,15846
17.0,11306
18.0,15806
18.0,13439
18.0,15271
17.0,15513
18.0,13119
16.0,10378
17.0,14138
15.0,8314
17.0,8899
17.0,13272
18.0,13273
17.0,15023
17.0,12016
18.0,18113
17.0,15898
17.0,16179
18.0,17528
18.0,12935
17.0,14322
17.0,14868
19.0,13828
17.0,55141
16.0,20644
17.0,13907
17.0,13427
17.0,13961
16.0,13841
18.0,15841
18.0,12059
18.0,15085
18.0,14624
17.0,13476
15.0,15859
15.0,13296
17.0,19114
13.0,12848
17.0,14981
17.0,14799
16.0,12063
16.0,13277
19.0,13291
18.0,13866
